"","AccSpeciesID","AccSpeciesName","nSLA","SLA","nLDMC","LDMC","nSWC","SWC","SWC_from_LDMC"
"2842",13934,"Colophospermum mopane",4,8.48675,2,0.44891,0,NA,1.22761800806398
"2843",13952,"Colpodium ponticum",22,24.5614681871016,11,0.235225406708331,0,NA,3.25124145386198
"2844",13954,"Colpodium variegatum",26,17.280232425817,13,0.297276417000355,0,NA,2.36387262094458
"2845",13962,"Colubrina elliptica",4,9.37866601905,0,NA,0,NA,NA
"2846",13966,"Colubrina glandulosa",14,16.9222631152304,6,0.30245726285,0,NA,2.30625223073561
"2847",13969,"Colubrina oppositifolia",2,11.8623962,0,NA,0,NA,NA
"2848",13973,"Colubrina spinosa",5,19.194714347572,2,0.255799257209942,0,NA,2.90931549570245
"2849",13975,"Colubrina triflora",1,19.68,0,NA,0,NA,NA
"2850",13977,"Columnea billbergiana",7,25.6086509248437,0,NA,0,NA,NA
"2851",13980,"Colutea arborescens",11,14.865,6,0.248051666666667,0,NA,3.03141818572744
"2852",13983,"Colutea cilicica",2,10.8713932167164,0,NA,0,NA,NA
"2853",13993,"Comandra umbellata",90,16.5117550797911,52,0.284324534730769,0,NA,2.5171076634203
"2854",13994,"Comarostaphylis arbutoides",19,3.52993132673757,0,NA,0,NA,NA
"2855",13997,"Comarostaphylis polifolia",3,3.00613501692515,0,NA,0,NA,NA
"2856",13998,"Comarum salesovianum",3,28.6532951289599,0,NA,0,NA,NA
"2857",14006,"Combretum apiculatum",3,7.95733333333333,3,0.51564,0,NA,0.939337522302381
"2858",14015,"Combretum collinum",1,8.76,1,0.4597,0,NA,1.17533173809006
"2859",14018,"Combretum decandrum",2,14.4493227011567,0,NA,0,NA,NA
"2860",14021,"Combretum erythrophyllum",1,15.888,0,NA,0,NA,NA
"2861",14024,"Combretum fruticosum",10,13.7390371158844,0,NA,0,NA,NA
"2862",14027,"Combretum glutinosum",32,7.22756284654157,0,NA,0,NA,NA
"2863",14030,"Combretum hereroense",1,9.69,1,0.4476,0,NA,1.23413762287757
"2864",14034,"Combretum imberbe",1,5.77,1,0.666,0,NA,0.501501501501501
"2865",14038,"Combretum laxum",7,9.69786050748898,2,0.4400878428,0,NA,1.2722736298227
"2866",14039,"Combretum leprosum",10,25.6080300919027,1,0.335696144895692,0,NA,1.97888437268388
"2867",14040,"Combretum micranthum",13,13.8426041612208,0,NA,0,NA,NA
"2868",14044,"Combretum molle",4,10.936305724,1,0.39288,0,NA,1.54530645489717
"2869",14045,"Combretum mossambicense",1,3.9,0,NA,0,NA,NA
"2870",14060,"Combretum sp",10,16.1303054969026,0,NA,0,NA,NA
"2871",14067,"Combretum zeyheri",1,8.25,1,0.4491,0,NA,1.22667557336896
"2872",14071,"Comesperma ericinum",24,12.0302916666667,0,NA,0,NA,NA
"2873",14080,"Commelina communis",10,42.4222065446631,10,0.103298490474218,0,NA,8.68068357445736
"2874",14082,"Commelina diffusa",10,30.4836557051789,10,0.176684671955664,0,NA,4.6598005301271
"2875",14084,"Commelina erecta",22,33.8815445214402,0,NA,0,NA,NA
"2876",14088,"Commelina sp",107,29.5367588046076,97,0.163365990056008,0,NA,5.12122510724027
"2877",14090,"Commersonia bartramia",12,15.0802234225,0,NA,0,NA,NA
"2878",14119,"Commiphora leptophloeos",1,9.3359796692089,0,NA,0,NA,NA
"2879",14124,"Commiphora mollis",1,11.393,1,0.28439,0,NA,2.51629804142199
"2880",14127,"Commiphora neglecta",2,13.77564758,1,0.28632,0,NA,2.4925956971221
"2881",14134,"Commiphora schimperi",1,15.287,1,0.25889,0,NA,2.86264436633319
"2882",14144,"Comocladia glabra",2,16.214265284,0,NA,0,NA,NA
"2883",14150,"Compsoneura capitellata",3,16.8039193933333,0,NA,0,NA,NA
"2884",14152,"Compsoneura sprucei",2,15.2583333331667,0,NA,0,NA,NA
"2885",14153,"Compsoneura ulei",3,21.4607508133333,0,NA,0,NA,NA
"2886",14154,"Comptonia peregrina",7,11.8666354819647,0,NA,0,NA,NA
"2887",14156,"Conceveiba guianensis",62,12.1388855677778,0,NA,0,NA,NA
"2888",14158,"Conceveiba pleiostemona",5,19.4450530235103,2,0.354357481925175,0,NA,1.82200899094084
"2889",14159,"Conceveiba rhytidocarpa",4,18.70597935225,0,NA,0,NA,NA
"2890",14161,"Conceveiba sp",4,18.3333437950627,0,NA,0,NA,NA
"2891",14163,"Condalia ericoides",22,8.47338256598304,22,0.595072179780956,0,NA,0.680468410349978
"2892",14164,"Condalia hookeri",2,14.5,0,NA,0,NA,NA
"2893",14167,"Condalia microphylla",2,6.41403875799999,0,NA,0,NA,NA
"2894",14168,"Condalia montana",2,5.8838066063604,0,NA,0,NA,NA
"2895",14183,"Conium maculatum",17,28.2308514521503,7,0.184918571428571,0,NA,4.40778566627782
"2896",14197,"Connarus suberosus",1,6.711,0,NA,0,NA,NA
"2897",14198,"Connarus turczaninowii",12,11.9611223530928,7,0.501442135514286,0,NA,0.99424804813099
"2898",14206,"Conopodium majus",8,22.792,3,0.189333333333333,0,NA,4.28169014084507
"2899",14209,"Conospermum ericifolium",3,4.00318955086667,0,NA,0,NA,NA
"2900",14210,"Conospermum longifolium",1,7.3685302552,0,NA,0,NA,NA
"2901",14211,"Conospermum stoechadis",2,3.94412115014437,0,NA,0,NA,NA
"2902",14212,"Conospermum taxifolium",8,4.4655028870875,0,NA,0,NA,NA
"2903",14216,"Conostegia bracteata",33,20.4161712912071,12,0.310468067866667,0,NA,2.22094316130913
"2904",14217,"Conostegia cinnamomea",23,25.411409177255,20,0.276425300475,0,NA,2.61761386631988
"2905",14219,"Conostegia lasiopoda",2,28.354216867235,0,NA,0,NA,NA
"2906",14225,"Conostegia xalapensis",10,15.673725724351,0,NA,0,NA,NA
"2907",14226,"Conostephium pendulum",4,4.6250183328948,0,NA,0,NA,NA
"2908",14232,"Conringia orientalis",7,29.1834603375,3,0.0905266666666667,0,NA,10.0464688121364
"2909",14240,"Convallaria majalis",29,30.2646623922903,14,0.201499959470518,0,NA,3.96278015453553
"2910",14241,"Convolvulus althaeoides",1,19.307,0,NA,0,NA,NA
"2911",14242,"Convolvulus ammannii",5,16.013167615882,0,NA,0,NA,NA
"2912",14244,"Convolvulus arvensis",132,29.1080028077248,52,0.177151860980428,0,NA,4.64487437199704
"2913",14246,"Convolvulus cantabrica",7,17.1348571428571,6,0.2437075,0,NA,3.10327954617728
"2914",14253,"Convolvulus erubescens",11,18.5137142947044,0,NA,0,NA,NA
"2915",14258,"Convolvulus lanuginosus",3,10.777,1,0.29216,0,NA,2.42278203723987
"2916",14259,"Convolvulus lineatus",4,14.5768897690651,1,0.20167,0,NA,3.95859572569048
"2917",14275,"Convolvulus tricolor",9,16.1011383286709,0,NA,0,NA,NA
"2918",14280,"Conyza canadensis",123,23.2805624001269,61,0.229985795483779,0,NA,3.34809461991548
"2919",14296,"Copaifera aromatica",4,11.68793981,0,NA,0,NA,NA
"2920",14299,"Copaifera duckei",44,10.303591585524,0,NA,0,NA,NA
"2921",14301,"Copaifera langsdorffii",3,14.3347012173393,0,NA,0,NA,NA
"2922",14311,"Copaifera reticulata",3,10.4765117850866,0,NA,0,NA,NA
"2923",14314,"Copaifera trapezifolia",1,NA,1,0.460476,0,NA,1.17166584143365
"2924",14320,"Coprosma areolata",6,41.1537393476153,0,NA,0,NA,NA
"2925",14324,"Coprosma cheesemanii",4,10.2001715240609,1,0.284,0,NA,2.52112676056338
"2926",14325,"Coprosma ciliata",12,18.7114572366293,0,NA,0,NA,NA
"2927",14326,"Coprosma colensoi",6,20.97288764525,0,NA,0,NA,NA
"2928",14327,"Coprosma crassifolia",3,18.7265545479291,0,NA,0,NA,NA
"2929",14328,"Coprosma cuneata",2,20.9153984225732,0,NA,0,NA,NA
"2930",14329,"Coprosma ernodeoides",2,12.444,0,NA,0,NA,NA
"2931",14330,"Coprosma foetidissima",12,21.24626404801,0,NA,0,NA,NA
"2932",14331,"Coprosma grandifolia",12,17.6324277182838,12,0.236753469161378,0,NA,3.22380294380552
"2933",14332,"Coprosma hirtella",3,7.33945071423942,0,NA,0,NA,NA
"2934",14333,"Coprosma intertexta",1,10.0410499778859,0,NA,0,NA,NA
"2935",14334,"Coprosma linariifolia",33,10.8335072974979,12,0.397370097325,0,NA,1.51654567550945
"2936",14335,"Coprosma lucida",5,12.3727765338037,0,NA,0,NA,NA
"2937",14338,"Coprosma ochracea",7,17.9801597761482,0,NA,0,NA,NA
"2938",14339,"Coprosma parviflora",8,13.9585433150738,0,NA,0,NA,NA
"2939",14340,"Coprosma perpusilla",3,10.9977300615,2,0.312173913,0,NA,2.20334261883055
"2940",14341,"Coprosma petriei",4,10.7468244028457,3,0.404738616,0,NA,1.47073039356344
"2941",14342,"Coprosma propinqua",4,11.5371216056563,0,NA,0,NA,NA
"2942",14343,"Coprosma pseudocuneata",1,8.0115336181708,0,NA,0,NA,NA
"2943",14344,"Coprosma quadrifida",2,17.7605594337793,0,NA,0,NA,NA
"2944",14346,"Coprosma rhamnoides",18,24.9745305819165,0,NA,0,NA,NA
"2945",14347,"Coprosma rigida",1,25.340410237041,0,NA,0,NA,NA
"2946",14348,"Coprosma robusta",10,14.7520068075339,6,0.273864275359124,0,NA,2.65144376238441
"2947",14349,"Coprosma rotundifolia",22,35.3421411469729,10,0.274928542599813,0,NA,2.63730877319495
"2948",14350,"Coprosma rubra",3,30.4954665640756,0,NA,0,NA,NA
"2949",14351,"Coprosma rugosa",1,6.79677751458886,0,NA,0,NA,NA
"2950",14352,"Coprosma serrulata",1,4.17262489264852,0,NA,0,NA,NA
"2951",14353,"Coprosma sp",2,14.0006754826359,0,NA,0,NA,NA
"2952",14397,"Cordia alliodora",106,16.4572435450609,48,0.343752148555643,0,NA,1.90907272638656
"2953",14399,"Cordia bicolor",74,12.4895482821543,43,0.422658306731195,0,NA,1.36597739610022
"2954",14402,"Cordia borinquensis",2,13.5841999058,0,NA,0,NA,NA
"2955",14403,"Cordia caffra",7,19.8341731108738,0,NA,0,NA,NA
"2956",14405,"Cordia collococca",4,13.0157312575,1,0.374235473,0,NA,1.67211440963535
"2957",14408,"Cordia dentata",4,11.61839195,3,0.317243572,0,NA,2.15215212619028
"2958",14409,"Cordia dichotoma",6,16.7514186211008,0,NA,0,NA,NA
"2959",14411,"Cordia dwyeri",5,12.2871865315197,2,0.372691849618928,0,NA,1.68318183245082
"2960",14413,"Cordia elaeagnoides",2,16.4414478584352,1,0.324952024227837,0,NA,2.07737735247607
"2961",14415,"Cordia exaltata",3,9.84115340037327,0,NA,0,NA,NA
"2962",14419,"Cordia gerascanthus",1,12.52,0,NA,0,NA,NA
"2963",14425,"Cordia hebeclada",3,16.3150502133333,0,NA,0,NA,NA
"2964",14430,"Cordia lasiocalyx",53,16.7916530747371,45,0.379208389621111,0,NA,1.63707245770368
"2965",14433,"Cordia lucidula",4,18.8669874176642,0,NA,0,NA,NA
"2966",14436,"Cordia megalantha",17,17.0046489976215,7,0.225617924852221,0,NA,3.43227195115368
"2967",14442,"Cordia nodosa",5,18.820347265,1,0.374235473,0,NA,1.67211440963535
"2968",14444,"Cordia panamensis",5,15.018599802,2,0.392459907,0,NA,1.54803097632085
"2969",14450,"Cordia sagotii",41,9.11393891947327,0,NA,0,NA,NA
"2970",14454,"Cordia sellowiana",3,12.9223684186707,0,NA,0,NA,NA
"2971",14458,"Cordia sp",20,23.6568148478692,0,NA,0,NA,NA
"2972",14465,"Cordia sulcata",2,10.750544601,0,NA,0,NA,NA
"2973",14471,"Cordia ucayaliensis",3,19.6530477333333,0,NA,0,NA,NA
"2974",14475,"Cordobia argentea",1,5.52599534956342,0,NA,0,NA,NA
"2975",14486,"Cordyline congesta",4,9.38514804410561,0,NA,0,NA,NA
"2976",14508,"Coreopsis palmata",110,11.3365132156108,71,0.309837716209768,0,NA,2.22749603319104
"2977",14512,"Coriandrum sativum",16,47.43875,8,0.1469675,0,NA,5.8042254239883
"2978",14514,"Coriaria arborea",6,9.45882679087087,0,NA,0,NA,NA
"2979",14515,"Coriaria myrtifolia",5,15.7892689523818,5,0.285994149990533,0,NA,2.49657501747187
"2980",14516,"Coriaria nepalensis",3,10.4478762020835,2,0.357626531801057,0,NA,1.79621311921088
"2981",14522,"Coris monspeliensis",3,12.348,1,0.21251,0,NA,3.70566091007482
"2982",14527,"Corispermum chinganicum",3,7.30939274679707,2,0.223404255319575,0,NA,3.47619047618195
"2983",14531,"Corispermum heptapotamicum",1,11.24,0,NA,0,NA,NA
"2984",14533,"Corispermum intermedium",8,21.2875,5,0.171062,0,NA,4.8458336743403
"2985",14537,"Corispermum mongolicum",4,10.9575,0,NA,0,NA,NA
"2986",14541,"Corispermum puberulum",1,9.1541816775,0,NA,0,NA,NA
"2987",14553,"Cornus alba",1,17.54,1,0.33449,0,NA,1.98962599778768
"2988",14555,"Cornus alternifolia",35,29.3002398069602,8,0.275875,0,NA,2.62483008608971
"2989",14556,"Cornus amomum",2,15.2985404688215,0,NA,0,NA,NA
"2990",14561,"Cornus bretschneideri",2,27.1044372726273,2,0.2248796421281,0,NA,3.44682315631917
"2991",14563,"Cornus canadensis",41,33.7434508226111,17,0.207729411764706,0,NA,3.81395480545959
"2992",14564,"Cornus capitata",13,18.0793120323077,0,NA,0,NA,NA
"2993",14566,"Cornus controversa",6,17.3370254974908,1,0.374666724944272,0,NA,1.66903873075128
"2994",14571,"Cornus drummondii",25,23.5593672405909,11,0.224620381866364,0,NA,3.45195574725246
"2995",14574,"Cornus florida",406,24.8510350234636,74,0.248832317078379,0,NA,3.01877059917829
"2996",14575,"Cornus foemina",21,28.4951598588001,0,NA,0,NA,NA
"2997",14576,"Cornus glabrata",2,24.646,0,NA,0,NA,NA
"2998",14577,"Cornus hongkongensis",29,19.1484772181481,29,0.341968034275862,0,NA,1.92424992914195
"2999",14578,"Cornus kousa",6,19.7732232668753,2,0.335353423177245,0,NA,1.98192870830326
"3000",14579,"Cornus macrophylla",8,13.7942054610651,0,NA,0,NA,NA
"3001",14580,"Cornus mas",39,26.3639058236159,20,0.283177130866986,0,NA,2.53135861267596
"3002",14584,"Cornus nuttallii",1,35.06,0,NA,0,NA,NA
"3003",14588,"Cornus officinalis",3,25.6410085470085,0,NA,0,NA,NA
"3004",14593,"Cornus racemosa",57,26.9666986293203,49,0.316217558142857,0,NA,2.16237974220341
"3005",14594,"Cornus rugosa",21,16.9864121004695,19,0.368818325211413,0,NA,1.7113620220112
"3006",14595,"Cornus sanguinea",105,17.5799201458365,71,0.336522788139359,0,NA,1.97156696439198
"3007",14597,"Cornus sericea",33,18.2897442572981,26,0.387498784685547,0,NA,1.58065325498116
"3008",14599,"Cornus sp",2,32.4142857141428,0,NA,0,NA,NA
"3009",14602,"Cornus suecica",70,28.1288040414352,26,0.254666410682625,0,NA,2.92670551769874
"3010",14606,"Cornus wilsoniana",3,11.3785656875846,2,0.405735431362372,0,NA,1.46466027539724
"3011",14611,"Corokia cotoneaster",2,9.59230245908742,0,NA,0,NA,NA
"3012",14615,"Coronilla coronata",32,20.2486342776972,25,0.213744700835756,0,NA,3.67847855918736
"3013",14619,"Coronilla juncea",1,6.353,0,NA,0,NA,NA
"3014",14620,"Coronilla minima",8,13.3713333333333,3,0.21098,0,NA,3.73978576168357
"3015",14621,"Coronilla repanda",2,17.0334233438973,0,NA,0,NA,NA
"3016",14622,"Coronilla scorpioides",6,25.7563047655699,1,0.13877,0,NA,6.20616848021907
"3017",14625,"Coronilla vaginalis",24,18.931963847129,20,0.186045629058476,0,NA,4.37502549810343
"3018",14636,"Correa reflexa",14,12.7626722658771,0,NA,0,NA,NA
"3019",14638,"Corrigiola litoralis",20,30.5836363636364,11,0.137917272727273,0,NA,6.25072342445076
"3020",14648,"Cortaderia modesta",1,4.80769230769231,0,NA,0,NA,NA
"3021",14655,"Cortaderia rudiuscula",2,4.98,1,0.46,0,NA,1.17391304347826
"3022",14664,"Cortusa matthioli",2,41.0060201670892,2,0.151657191362205,0,NA,5.59381853915314
"3023",14669,"Corybas trilobus",2,66.9244988048008,0,NA,0,NA,NA
"3024",14671,"Corydalis ambigua",32,41.9258064516129,22,0.123409090909091,0,NA,7.10313075506446
"3025",14674,"Corydalis cava",16,52.09,8,0.14034375,0,NA,6.12536183478067
"3026",14680,"Corydalis solida",24,43.114375,16,0.148931875,0,NA,5.71447935507426
"3027",14681,"Corydalis stricta",2,10.8695652171956,0,NA,0,NA,NA
"3028",14686,"Corylopsis willmottiae",1,20,0,NA,0,NA,NA
"3029",14687,"Corylus americana",126,27.2946490406084,21,0.303917225857143,0,NA,2.29036959711541
"3030",14688,"Corylus avellana",165,16.1938187447571,98,0.389623610299275,0,NA,1.56657957466152
"3031",14691,"Corylus colurna",4,19.4675,0,NA,0,NA,NA
"3032",14692,"Corylus cornuta",23,28.5303806361608,7,0.399857142857143,0,NA,1.50089317613433
"3033",14693,"Corylus ferox",1,10.989010989011,0,NA,0,NA,NA
"3034",14694,"Corylus heterophylla",24,25.6115398738818,14,0.347374806339959,0,NA,1.87873496220491
"3035",14697,"Corylus sieboldiana",3,26.828249895,0,NA,0,NA,NA
"3036",14700,"Corymbia aparrerinja",1,4,0,NA,0,NA,NA
"3037",14701,"Corymbia bleeseri",7,5.11861129614861,1,0.446446367766689,0,NA,1.23991070865335
"3038",14704,"Corymbia calophylla",1,6.0958394323,0,NA,0,NA,NA
"3039",14706,"Corymbia citriodora",5,8.3010064889316,1,0.8369,0,NA,0.194885888397658
"3040",14707,"Corymbia clavigera",6,6.56666666666666,0,NA,0,NA,NA
"3041",14708,"Corymbia confertiflora",2,7.12,0,NA,0,NA,NA
"3042",14710,"Corymbia dichromophloia",1,4.66931557156943,0,NA,0,NA,NA
"3043",14715,"Corymbia foelscheana",8,4.66073517708367,1,0.492237189365044,0,NA,1.03154093515352
"3044",14716,"Corymbia gummifera",32,4.93831062129919,2,0.527271807425,0,NA,0.896555032751759
"3045",14718,"Corymbia henryi",5,5.9078,0,NA,0,NA,NA
"3046",14719,"Corymbia intermedia",26,5.95946014657591,2,0.87425,0,NA,0.143837575064341
"3047",14720,"Corymbia latifolia",2,5,0,NA,0,NA,NA
"3048",14722,"Corymbia maculata",1,8.26446280991736,0,NA,0,NA,NA
"3049",14723,"Corymbia nesophila",2,6.28,0,NA,0,NA,NA
"3050",14727,"Corymbia polycarpa",4,5.63916991040025,2,0.69583041168893,0,NA,0.437131782689384
"3051",14728,"Corymbia porrecta",6,6.51456679394152,0,NA,0,NA,NA
"3052",14730,"Corymbia setosa",1,6.53546850163063,1,0.455786492797555,0,NA,1.1940097299991
"3053",14731,"Corymbia terminalis",12,3.89534725686813,0,NA,0,NA,NA
"3054",14733,"Corymbia torelliana",23,12.8307391304348,0,NA,0,NA,NA
"3055",14734,"Corymbia trachyphloia",24,8.09051301904107,1,0.8571,0,NA,0.166725002916812
"3056",14741,"Corynanthe pachyceras",2,13.9347725657427,0,NA,0,NA,NA
"3057",14742,"Corynephorus canescens",23,15.2909950156296,11,0.39245002856013,0,NA,1.54809511332927
"3058",14750,"Corynocarpus laevigatus",17,13.8074329635882,15,0.225596683766,0,NA,3.43268927231771
"3059",14759,"Corythophora alta",6,8.62774338148302,0,NA,0,NA,NA
"3060",14763,"Coscinium fenestratum",1,18.424,0,NA,0,NA,NA
"3061",14766,"Cosmibuena macrocarpa",1,6.89655172413793,0,NA,0,NA,NA
"3062",14783,"Costus pulverulentus",3,19.93867123,0,NA,0,NA,NA
"3063",14785,"Costus sp",1,33.282,0,NA,0,NA,NA
"3064",14789,"Cotinus coggygria",50,16.2214484952179,28,0.422436195713899,0,NA,1.36722139377769
"3065",14794,"Cotoneaster acutifolius",7,12.187653068901,0,NA,0,NA,NA
"3066",14795,"Cotoneaster adpressus",4,16.032342793661,0,NA,0,NA,NA
"3067",14806,"Cotoneaster franchetii",12,9.72753560916667,0,NA,0,NA,NA
"3068",14807,"Cotoneaster glaucophyllus",1,11.688,1,0.46623,0,NA,1.14486412285782
"3069",14809,"Cotoneaster horizontalis",10,11.096750155,4,0.4038725,0,NA,1.47602894477836
"3070",14810,"Cotoneaster integerrimus",26,12.6170456047411,10,0.385909,0,NA,1.59128447380082
"3071",14823,"Cotoneaster nummularioides",2,10.7767892804839,0,NA,0,NA,NA
"3072",14824,"Cotoneaster nummularius",1,6.70354193410386,1,0.609774968466919,0,NA,0.639949246382112
"3073",14840,"Cotula alpina",1,11.865,0,NA,0,NA,NA
"3074",14843,"Cotula coronopifolia",5,37.426,0,NA,0,NA,NA
"3075",14844,"Cotula mexicana",1,27.5929564896627,0,NA,0,NA,NA
"3076",14854,"Cotylelobium burckii",2,4.149377593361,0,NA,0,NA,NA
"3077",14858,"Couepia bracteosa",34,9.14479739619255,0,NA,0,NA,NA
"3078",14860,"Couepia caryophylloides",17,10.6204723258369,0,NA,0,NA,NA
"3079",14866,"Couepia guianensis",22,11.5252610234886,0,NA,0,NA,NA
"3080",14871,"Couepia obovata",4,22.0061066895,0,NA,0,NA,NA
"3081",14874,"Couepia polyandra",5,21.3448724894766,2,0.392331388279353,0,NA,1.54886565254363
"3082",14876,"Couepia sp",2,8.91675854907538,0,NA,0,NA,NA
"3083",14878,"Couepia venosa",4,8.52905925969381,0,NA,0,NA,NA
"3084",14882,"Couma guianensis",32,12.4239803513347,0,NA,0,NA,NA
"3085",14883,"Couma macrocarpa",1,12.4033286501675,0,NA,0,NA,NA
"3086",14885,"Couma utilis",1,5.57676375605515,0,NA,0,NA,NA
"3087",14889,"Couratari gloriosa",2,11.7807125051037,0,NA,0,NA,NA
"3088",14890,"Couratari guianensis",84,13.1878395754622,0,NA,0,NA,NA
"3089",14893,"Couratari multiflora",30,11.3507205054266,0,NA,0,NA,NA
"3090",14894,"Couratari oblongifolia",8,15.8239870727264,0,NA,0,NA,NA
"3091",14902,"Couroupita guianensis",2,34.43775161,0,NA,0,NA,NA
"3092",14910,"Cousinia belangeri",2,12.7879479140885,0,NA,0,NA,NA
"3093",14913,"Coussapoa asperifolia",1,6.25,0,NA,0,NA,NA
"3094",14917,"Coussapoa microcarpa",7,21.4932140709962,1,0.272579,0,NA,2.66866119546994
"3095",14918,"Coussapoa orthoneura",4,8.58242452276624,0,NA,0,NA,NA
"3096",14925,"Coussapoa trinervia",1,5.85642608695652,0,NA,0,NA,NA
"3097",14926,"Coussapoa villosa",4,9.90991949966389,2,0.27,0,NA,2.7037037037037
"3098",14927,"Coussarea accedens",2,22.1560374240618,0,NA,0,NA,NA
"3099",14931,"Coussarea cephaeloides",3,11.58497278,0,NA,0,NA,NA
"3100",14932,"Coussarea contracta",1,NA,1,0.247528,0,NA,3.03994699589541
"3101",14937,"Coussarea hydrangeifolia",1,19.8,0,NA,0,NA,NA
"3102",14938,"Coussarea impetiolaris",2,51.8678571429286,0,NA,0,NA,NA
"3103",14939,"Coussarea klugii",3,22.25399634,0,NA,0,NA,NA
"3104",14951,"Coussarea talamancana",2,15.4517321018083,0,NA,0,NA,NA
"3105",14955,"Coutarea hexandra",15,26.6174616347705,12,0.254836651608333,0,NA,2.92408232367192
"3106",14964,"Craibiodendron stellatum",26,13.4959880345833,23,0.372969149347826,0,NA,1.68118690714393
"3107",14977,"Crambe maritima",24,9.23384615384615,13,0.102486153846154,0,NA,8.75741563588327
"3108",14986,"Craspedia aurantia",16,11.9809,6,0.218333333333333,0,NA,3.58015267175573
"3109",14992,"Craspedia sp",18,12.8520909090909,7,0.218428571428571,0,NA,3.57815565729235
"3110",14998,"Crassocephalum crepidioides",1,40.43421053,1,0.1021505376,0,NA,8.78947368750803
"3111",15010,"Crassula colorata",1,39.252,0,NA,0,NA,NA
"3112",15011,"Crassula connata",1,36.2213,0,NA,0,NA,NA
"3113",15024,"Crassula helmsii",2,41.685,0,NA,0,NA,NA
"3114",15044,"Crassula sieberiana",2,15.71,0,NA,0,NA,NA
"3115",15046,"Crassula sp",1,18.2899408284027,0,NA,0,NA,NA
"3116",15049,"Crassula tillaea",2,38.3819000091725,0,NA,0,NA,NA
"3117",15062,"Crataegus calycina",1,11.36363636,0,NA,0,NA,NA
"3118",15064,"Crataegus chrysocarpa",2,26.5332937608448,0,NA,0,NA,NA
"3119",15072,"Crataegus douglasii",1,9.73,0,NA,0,NA,NA
"3120",15079,"Crataegus laciniata",30,13.3649689976356,24,0.499088456570133,0,NA,1.00365283315159
"3121",15080,"Crataegus laevigata",27,17.4832282578103,10,0.349161,0,NA,1.86400829416802
"3122",15090,"Crataegus monogyna",337,14.7399704754222,214,0.398134185371483,0,NA,1.51171599109717
"3123",15099,"Crataegus pedicellata",4,16.4480297547246,0,NA,0,NA,NA
"3124",15102,"Crataegus pinnatifida",4,11.7254931671843,2,0.453459676229265,0,NA,1.20526775019001
"3125",15103,"Crataegus pruinosa",11,21.1738181818182,0,NA,0,NA,NA
"3126",15109,"Crataegus rhipidophylla",8,10.5984090909091,5,0.475736,0,NA,1.10200615467402
"3127",15115,"Crataegus sp",3,31.9898878314184,2,0.33241286056977,0,NA,2.00830719451094
"3128",15129,"Craterispermum cerinanthum",2,15.979113155,2,0.29442947,0,NA,2.39639914441988
"3129",15132,"Craterispermum sp",5,15.58192366,5,0.2993998288,0,NA,2.34001526990853
"3130",15149,"Cratoxylum cochinchinense",1,14.8609375,1,0.496124031,0,NA,1.01562500003149
"3131",15150,"Cratoxylum formosum",4,13.1710496909707,0,NA,0,NA,NA
"3132",15156,"Cratoxylum sumatranum",2,19.5707400307782,0,NA,0,NA,NA
"3133",15158,"Cremanthodium discoideum",4,8.8668055383397,0,NA,0,NA,NA
"3134",15159,"Cremanthodium pinnatifidum",2,29.735907461857,0,NA,0,NA,NA
"3135",15164,"Crepidospermum goudotianum",7,18.8029139855317,0,NA,0,NA,NA
"3136",15165,"Crepidospermum rhoifolium",5,18.8717880334,0,NA,0,NA,NA
"3137",15170,"Crepis aurea",20,38.5922767126365,10,0.15752005852,0,NA,5.34839784466581
"3138",15171,"Crepis biennis",85,29.5421814350914,9,0.137179026311111,0,NA,6.28974411680164
"3139",15174,"Crepis capillaris",34,36.4275201167056,13,0.132600973177447,0,NA,6.54142278173022
"3140",15175,"Crepis conyzifolia",5,21.4088641512523,3,0.2174,0,NA,3.59981600735971
"3141",15177,"Crepis foetida",25,19.1589696834217,14,0.205392142857143,0,NA,3.86873541552918
"3142",15178,"Crepis froelichiana",10,18.8624748323741,10,0.187617451346049,0,NA,4.32999458646073
"3143",15187,"Crepis nicaeensis",1,18.1516861037067,1,0.170636629852931,0,NA,4.8604064136867
"3144",15189,"Crepis occidentalis",11,11.054551599212,0,NA,0,NA,NA
"3145",15190,"Crepis paludosa",7,40.0165123300673,2,0.138005,0,NA,6.24611427122206
"3146",15192,"Crepis praemorsa",5,34.154,5,0.148882,0,NA,5.71672868446152
"3147",15193,"Crepis pulchra",2,21.29,1,0.15487,0,NA,5.45702847549558
"3148",15194,"Crepis pyrenaica",15,31.2071818181818,10,0.201476,0,NA,3.96337032698684
"3149",15197,"Crepis sancta",14,27.4175549176357,5,0.119918937743524,0,NA,7.33896646198403
"3150",15198,"Crepis setosa",10,30.7735196774805,10,0.122333608264577,0,NA,7.17436854995114
"3151",15199,"Crepis sibirica",3,37.8992178667874,3,0.174831441679729,0,NA,4.7197949658957
"3152",15203,"Crepis tectorum",22,22.3615788110856,18,0.173864830989786,0,NA,4.75159446742135
"3153",15204,"Crepis terglouensis",19,11.2768494853459,1,0.17561,0,NA,4.69443653550481
"3154",15205,"Crepis triasii",2,18.7112874251497,0,NA,0,NA,NA
"3155",15206,"Crepis vesicaria",41,23.6910040952533,23,0.15650913780582,0,NA,5.38940328992609
"3156",15209,"Crescentia alata",7,11.9296972546289,3,0.458342074333333,0,NA,1.18177657256214
